"T","Points:0","Points:1","Points:2"
1708.3,0.126,0.009551,0
1759.3,0.1245,0.009551,0
1136.1,0.12075,0.01102,0
864.33,0.1215,0.011755,0
974.84,0.1215,0.011388,0
1117.2,0.1215,0.01102,0
1034,0.126,0.01102,0
1044.2,0.12525,0.01102,0
938.15,0.1245,0.011388,0
839.36,0.1245,0.011755,0
1055.4,0.1245,0.01102,0
1821.4,0.1275,0.0091837,0
1680.8,0.12675,0.009551,0
1653.1,0.1275,0.009551,0
1729.7,0.1305,0.0091837,0
1532.8,0.13125,0.009551,0
1512,0.132,0.009551,0
1553.9,0.1305,0.009551,0
1023.9,0.12675,0.01102,0
797.9,0.1275,0.011755,0
899.25,0.1275,0.011388,0
1012.7,0.1275,0.01102,0
922.93,0.132,0.01102,0
931.91,0.13125,0.01102,0
838.95,0.1305,0.011388,0
750.06,0.1305,0.011755,0
948.52,0.1305,0.01102,0
1648.4,0.1335,0.0091837,0
1491,0.13275,0.009551,0
1470.6,0.1335,0.009551,0
1615.7,0.1365,0.0091837,0
1465.5,0.13725,0.009551,0
1430.1,0.138,0.009551,0
1464.9,0.1365,0.009551,0
925.08,0.13275,0.01102,0
797.47,0.1335,0.011755,0
866.66,0.1335,0.011388,0
940.36,0.1335,0.01102,0
747.53,0.138,0.01102,0
861.5,0.13725,0.01102,0
836.28,0.1365,0.011388,0
729.64,0.1365,0.011755,0
956.57,0.1365,0.01102,0
1423.9,0.1395,0.0091837,0
1322.2,0.13875,0.009551,0
1153.9,0.1395,0.009551,0
835.14,0.1425,0.0091837,0
773.92,0.14325,0.009551,0
791.34,0.144,0.009551,0
767.58,0.1425,0.009551,0
665.63,0.13875,0.01102,0
598.68,0.1395,0.011755,0
611.57,0.1395,0.011388,0
630.83,0.1395,0.01102,0
717.77,0.144,0.01102,0
687.65,0.14325,0.01102,0
650.09,0.1425,0.011388,0
634.57,0.1425,0.011755,0
666.18,0.1425,0.01102,0
877.66,0.1455,0.0091837,0
825.16,0.14475,0.009551,0
882.62,0.1455,0.009551,0
1216.6,0.1485,0.0091837,0
1178.3,0.14925,0.009551,0
1093,0.15,0.009551,0
1206.9,0.1485,0.009551,0
765.64,0.14475,0.01102,0
792.4,0.1455,0.011755,0
806.38,0.1455,0.011388,0
830.4,0.1455,0.01102,0
803.05,0.15,0.01102,0
842.29,0.14925,0.01102,0
847.24,0.1485,0.011388,0
807.01,0.1485,0.011755,0
894.03,0.1485,0.01102,0
1054.6,0.1515,0.0091837,0
1016.9,0.15075,0.009551,0
999.72,0.1515,0.009551,0
1175,0.1545,0.0091837,0
1224.5,0.15525,0.009551,0
1241.1,0.156,0.009551,0
1186.3,0.1545,0.009551,0
816.46,0.15075,0.01102,0
853.47,0.1515,0.011755,0
892.55,0.1515,0.011388,0
916.77,0.1515,0.01102,0
1363,0.156,0.01102,0
1351.2,0.15525,0.01102,0
1357.5,0.1545,0.011388,0
1392.4,0.1545,0.011755,0
1322.3,0.1545,0.01102,0
1199.3,0.1575,0.0091837,0
1239.5,0.15675,0.009551,0
1206.1,0.1575,0.009551,0
974.1,0.1605,0.0091837,0
873.79,0.16125,0.009551,0
809.56,0.162,0.009551,0
934.45,0.1605,0.009551,0
1321.1,0.15675,0.01102,0
1329.8,0.1575,0.011755,0
1289,0.1575,0.011388,0
1257,0.1575,0.01102,0
644.1,0.162,0.01102,0
645.65,0.16125,0.01102,0
693.9,0.1605,0.011388,0
664.4,0.1605,0.011755,0
735.59,0.1605,0.01102,0
772.01,0.1635,0.0091837,0
771.39,0.16275,0.009551,0
768.5,0.1635,0.009551,0
692.56,0.1665,0.0091837,0
716.93,0.16725,0.009551,0
775.97,0.168,0.009551,0
659.86,0.1665,0.009551,0
694.75,0.16275,0.01102,0
819.93,0.1635,0.011755,0
800.92,0.1635,0.011388,0
783.6,0.1635,0.01102,0
843.51,0.168,0.01102,0
779.36,0.16725,0.01102,0
817.14,0.1665,0.011388,0
883.77,0.1665,0.011755,0
747.62,0.1665,0.01102,0
885.69,0.1695,0.0091837,0
813.76,0.16875,0.009551,0
882.14,0.1695,0.009551,0
1543.6,0.1725,0.0091837,0
1777.3,0.17325,0.009551,0
1755,0.174,0.009551,0
1575.5,0.1725,0.009551,0
920.93,0.16875,0.01102,0
988.86,0.1695,0.011755,0
985.16,0.1695,0.011388,0
973.77,0.1695,0.01102,0
1725.6,0.174,0.01102,0
1816.5,0.17325,0.01102,0
1750.8,0.1725,0.011388,0
1781.1,0.1725,0.011755,0
1720.4,0.1725,0.01102,0
1711.5,0.1755,0.0091837,0
1687.7,0.17475,0.009551,0
1687,0.1755,0.009551,0
1913.3,0.1785,0.0091837,0
1901.8,0.17925,0.009551,0
1813.7,0.18,0.009551,0
1862.6,0.1785,0.009551,0
1645.2,0.17475,0.01102,0
1623.3,0.1755,0.011755,0
1616,0.1755,0.011388,0
1617.4,0.1755,0.01102,0
1146.2,0.18,0.01102,0
1471.8,0.17925,0.01102,0
1630.6,0.1785,0.011388,0
1589,0.1785,0.011755,0
1660.9,0.1785,0.01102,0
1881.6,0.1815,0.0091837,0
1628.2,0.18075,0.009551,0
1471.5,0.1815,0.009551,0
1456.9,0.1845,0.0091837,0
1021.1,0.18525,0.009551,0
1071,0.186,0.009551,0
1056.1,0.1845,0.009551,0
881.1,0.18075,0.01102,0
720.13,0.1815,0.011755,0
732.56,0.1815,0.011388,0
753.42,0.1815,0.01102,0
1322.4,0.186,0.01102,0
1280.6,0.18525,0.01102,0
1252.1,0.1845,0.011388,0
1269.1,0.1845,0.011755,0
1195.1,0.1845,0.01102,0
1183.1,0.1875,0.0091837,0
1162,0.18675,0.009551,0
1256.3,0.1875,0.009551,0
1501.5,0.1905,0.0091837,0
1581.8,0.19125,0.009551,0
1628.8,0.192,0.009551,0
1546.8,0.1905,0.009551,0
1365.4,0.18675,0.01102,0
1425.8,0.1875,0.011755,0
1411.3,0.1875,0.011388,0
1411.2,0.1875,0.01102,0
1701.3,0.192,0.01102,0
1602.5,0.19125,0.01102,0
1530,0.1905,0.011388,0
1551,0.1905,0.011755,0
1532.5,0.1905,0.01102,0
1688.7,0.1935,0.0091837,0
1687.3,0.19275,0.009551,0
1755.9,0.1935,0.009551,0
2026.9,0.1965,0.0091837,0
2127.4,0.19725,0.009551,0
2162.6,0.198,0.009551,0
2075.4,0.1965,0.009551,0
1768.7,0.19275,0.01102,0
1601.8,0.1935,0.011755,0
1717.3,0.1935,0.011388,0
1801.3,0.1935,0.01102,0
2185.6,0.198,0.01102,0
2139.7,0.19725,0.01102,0
1995,0.1965,0.011388,0
1880.6,0.1965,0.011755,0
2069.8,0.1965,0.01102,0
2168.2,0.1995,0.0091837,0
2177.7,0.19875,0.009551,0
2177.9,0.1995,0.009551,0
2115.9,0.2025,0.0091837,0
2104.1,0.20325,0.009551,0
2099.8,0.204,0.009551,0
2115.9,0.2025,0.009551,0
2200.5,0.19875,0.01102,0
2191.5,0.1995,0.011755,0
2193.3,0.1995,0.011388,0
2193,0.1995,0.01102,0
2134.9,0.204,0.01102,0
2133.8,0.20325,0.01102,0
2142.7,0.2025,0.011388,0
2147.2,0.2025,0.011755,0
2136.1,0.2025,0.01102,0
2099,0.2055,0.0091837,0
2102.2,0.20475,0.009551,0
2109.6,0.2055,0.009551,0
2144,0.2085,0.0091837,0
2135.9,0.20925,0.009551,0
2123.6,0.21,0.009551,0
2141.6,0.2085,0.009551,0
2137,0.20475,0.01102,0
2147,0.2055,0.011755,0
2141.4,0.2055,0.011388,0
2138.6,0.2055,0.01102,0
2147.4,0.21,0.01102,0
2150.1,0.20925,0.01102,0
2165.6,0.2085,0.011388,0
2182.1,0.2085,0.011755,0
2149.9,0.2085,0.01102,0
2073.6,0.2115,0.0091837,0
2102.4,0.21075,0.009551,0
2076.2,0.2115,0.009551,0
2054.5,0.2145,0.0091837,0
2076.2,0.21525,0.009551,0
2099.5,0.216,0.009551,0
2056,0.2145,0.009551,0
2137.2,0.21075,0.01102,0
2138.1,0.2115,0.011755,0
2125.6,0.2115,0.011388,0
2114.7,0.2115,0.01102,0
2083,0.216,0.01102,0
2069,0.21525,0.01102,0
2060.1,0.2145,0.011388,0
2060.9,0.2145,0.011755,0
2059.6,0.2145,0.01102,0
2109,0.2175,0.0091837,0
2109.9,0.21675,0.009551,0
2108.1,0.2175,0.009551,0
2043.1,0.2205,0.0091837,0
2054.3,0.22125,0.009551,0
2045.9,0.222,0.009551,0
2050.6,0.2205,0.009551,0
2089.4,0.21675,0.01102,0
2056.7,0.2175,0.011755,0
2071.2,0.2175,0.011388,0
2084.6,0.2175,0.01102,0
1228.1,0.222,0.01102,0
1751,0.22125,0.01102,0
1992.1,0.2205,0.011388,0
1927.7,0.2205,0.011755,0
2026.5,0.2205,0.01102,0
1914.8,0.2235,0.0091837,0
1921.7,0.22275,0.009551,0
1585.7,0.2235,0.009551,0
739.96,0.2265,0.0091837,0
647.31,0.22725,0.009551,0
648.31,0.228,0.009551,0
682.92,0.2265,0.009551,0
871.38,0.22275,0.01102,0
699.51,0.2235,0.011755,0
714.55,0.2235,0.011388,0
749.24,0.2235,0.01102,0
640.62,0.228,0.01102,0
586.45,0.22725,0.01102,0
583.24,0.2265,0.011388,0
590.53,0.2265,0.011755,0
583.57,0.2265,0.01102,0
864.55,0.2295,0.0091837,0
713.94,0.22875,0.009551,0
920.19,0.2295,0.009551,0
1200,0.2325,0.0091837,0
1098.3,0.23325,0.009551,0
1218.3,0.2325,0.009551,0
857.68,0.22875,0.01102,0
1226.1,0.2295,0.011755,0
1191.2,0.2295,0.011388,0
1148.2,0.2295,0.01102,0
1196.9,0.23325,0.01102,0
1307.4,0.2325,0.011388,0
1309.9,0.2325,0.011755,0
1295.6,0.2325,0.01102,0
319.99,0.0015,0.012122,0
320,0.00075,0.01249,0
320,0,0.01249,0
319.99,0.0015,0.01249,0
320.03,0.0045,0.012122,0
320,0.00525,0.01249,0
320.01,0.006,0.01249,0
319.99,0.0045,0.01249,0
320,0.00075,0.013959,0
320,0,0.013959,0
319.99,0.0015,0.014327,0
319.99,0.0015,0.013959,0
319.99,0.006,0.013959,0
319.98,0.00525,0.013959,0
319.98,0.0045,0.014327,0
319.98,0.0045,0.013959,0
320.39,0.0075,0.012122,0
320.04,0.00675,0.01249,0
320.08,0.0075,0.01249,0
321.49,0.0105,0.012122,0
320.54,0.01125,0.01249,0
320.72,0.012,0.01249,0
320.39,0.0105,0.01249,0
319.99,0.00675,0.013959,0
320,0.0075,0.014327,0
320,0.0075,0.013959,0
320.01,0.012,0.013959,0
320.01,0.01125,0.013959,0
320.01,0.0105,0.014327,0
320.01,0.0105,0.013959,0
324.26,0.0135,0.012122,0
320.97,0.01275,0.01249,0
321.3,0.0135,0.01249,0
330.65,0.0165,0.012122,0
324.71,0.01725,0.01249,0
325.78,0.018,0.01249,0
323.75,0.0165,0.01249,0
320.01,0.01275,0.013959,0
320.01,0.0135,0.014327,0
320.01,0.0135,0.013959,0
320.06,0.018,0.013959,0
320.04,0.01725,0.013959,0
320.01,0.0165,0.014327,0
320.03,0.0165,0.013959,0
341.97,0.0195,0.012122,0
327.06,0.01875,0.01249,0
328.63,0.0195,0.01249,0
357.81,0.0225,0.012122,0
338.76,0.02325,0.01249,0
341.05,0.024,0.01249,0
336.56,0.0225,0.01249,0
320.08,0.01875,0.013959,0
320.04,0.0195,0.014327,0
320.11,0.0195,0.013959,0
320.43,0.024,0.013959,0
320.35,0.02325,0.013959,0
320.1,0.0225,0.014327,0
320.29,0.0225,0.013959,0
373.64,0.0255,0.012122,0
343.26,0.02475,0.01249,0
345.44,0.0255,0.01249,0
385.91,0.0285,0.012122,0
356.36,0.02925,0.01249,0
358.97,0.03,0.01249,0
354.06,0.0285,0.01249,0
320.52,0.02475,0.013959,0
320.22,0.0255,0.014327,0
320.63,0.0255,0.013959,0
321.64,0.03,0.013959,0
321.39,0.02925,0.013959,0
320.46,0.0285,0.014327,0
321.21,0.0285,0.013959,0
400.02,0.0315,0.012122,0
361.93,0.03075,0.01249,0
364.94,0.0315,0.01249,0
421.49,0.0345,0.012122,0
385.71,0.03525,0.01249,0
391.45,0.036,0.01249,0
380.76,0.0345,0.01249,0
321.93,0.03075,0.013959,0
320.9,0.0315,0.014327,0
322.18,0.0315,0.013959,0
325.16,0.036,0.013959,0
324.43,0.03525,0.013959,0
321.72,0.0345,0.014327,0
323.89,0.0345,0.013959,0
454.65,0.0375,0.012122,0
397.63,0.03675,0.01249,0
403.95,0.0375,0.01249,0
494.63,0.0405,0.012122,0
439.66,0.04125,0.01249,0
446.49,0.042,0.01249,0
432.39,0.0405,0.01249,0
325.8,0.03675,0.013959,0
322.91,0.0375,0.014327,0
326.35,0.0375,0.013959,0
332.52,0.042,0.013959,0
331.33,0.04125,0.013959,0
324.77,0.0405,0.014327,0
322.19,0.0405,0.014694,0
330.11,0.0405,0.013959,0
525.87,0.0435,0.012122,0
452.19,0.04275,0.01249,0
457.52,0.0435,0.01249,0
536.52,0.0465,0.012122,0
473.26,0.04725,0.01249,0
473.87,0.048,0.01249,0
471.77,0.0465,0.01249,0
333.49,0.04275,0.013959,0
323.36,0.0435,0.014694,0
327.14,0.0435,0.014327,0
334.47,0.0435,0.013959,0
340.89,0.048,0.013959,0
340.05,0.04725,0.013959,0
329.88,0.0465,0.014327,0
324.9,0.0465,0.014694,0
339.07,0.0465,0.013959,0
532.15,0.0495,0.012122,0
474.08,0.04875,0.01249,0
474.17,0.0495,0.01249,0
532.04,0.0525,0.012122,0
478.9,0.05325,0.01249,0
481.85,0.054,0.01249,0
476.82,0.0525,0.01249,0
341.66,0.04875,0.013959,0
326.14,0.0495,0.014694,0
331.96,0.0495,0.014327,0
342.34,0.0495,0.013959,0
348.47,0.054,0.013959,0
347.29,0.05325,0.013959,0
334.63,0.0525,0.014327,0
327.87,0.0525,0.014694,0
346.13,0.0525,0.013959,0
543.98,0.0555,0.012122,0
485.37,0.05475,0.01249,0
489.21,0.0555,0.01249,0
567.36,0.0585,0.012122,0
513.96,0.05925,0.01249,0
519.41,0.06,0.01249,0
508.7,0.0585,0.01249,0
349.73,0.05475,0.013959,0
329.74,0.0555,0.014694,0
337.71,0.0555,0.014327,0
351.02,0.0555,0.013959,0
363.76,0.06,0.013959,0
361.24,0.05925,0.013959,0
343.04,0.0585,0.014327,0
333.14,0.0585,0.014694,0
358.87,0.0585,0.013959,0
598.59,0.0615,0.012122,0
525.55,0.06075,0.01249,0
532.13,0.0615,0.01249,0
629.63,0.0645,0.012122,0
569.23,0.06525,0.01249,0
576.22,0.066,0.01249,0
561.8,0.0645,0.01249,0
366.44,0.06075,0.013959,0
337.45,0.0615,0.014694,0
349.88,0.0615,0.014327,0
369.16,0.0615,0.013959,0
388.99,0.066,0.013959,0
385.43,0.06525,0.013959,0
358.69,0.0645,0.014327,0
343.29,0.0645,0.014694,0
381.75,0.0645,0.013959,0
662.13,0.0675,0.012122,0
583.19,0.06675,0.01249,0
590.02,0.0675,0.01249,0
691.3,0.0705,0.012122,0
622.67,0.07125,0.01249,0
628.72,0.072,0.01249,0
616.38,0.0705,0.01249,0
392.32,0.06675,0.013959,0
349.86,0.0675,0.014694,0
368.7,0.0675,0.014327,0
395.98,0.0675,0.013959,0
421.16,0.072,0.013959,0
417.23,0.07125,0.013959,0
381.11,0.0705,0.014327,0
358.5,0.0705,0.014694,0
412.91,0.0705,0.013959,0
714.89,0.0735,0.012122,0
634.54,0.07275,0.01249,0
640.2,0.0735,0.01249,0
734.14,0.0765,0.012122,0
666.35,0.07725,0.01249,0
672.03,0.078,0.01249,0
660.99,0.0765,0.01249,0
424.87,0.07275,0.013959,0
367.24,0.0735,0.014694,0
393.44,0.0735,0.014327,0
428.81,0.0735,0.013959,0
453.67,0.078,0.013959,0
450.52,0.07725,0.013959,0
409.14,0.0765,0.014327,0
378.53,0.0765,0.014694,0
446.75,0.0765,0.013959,0
754.62,0.0795,0.012122,0
676.65,0.07875,0.01249,0
681.5,0.0795,0.01249,0
778.83,0.0825,0.012122,0
711.93,0.08325,0.01249,0
719.1,0.084,0.01249,0
705.04,0.0825,0.01249,0
456.68,0.07875,0.013959,0
390.17,0.0795,0.014694,0
422.7,0.0795,0.014327,0
459.74,0.0795,0.013959,0
478.11,0.084,0.013959,0
475,0.08325,0.013959,0
435.8,0.0825,0.014327,0
403.27,0.0825,0.014694,0
471.86,0.0825,0.013959,0
811.19,0.0855,0.012122,0
726.55,0.08475,0.01249,0
734.25,0.0855,0.01249,0
848.48,0.0885,0.012122,0
773.51,0.08925,0.01249,0
781.24,0.09,0.01249,0
765.73,0.0885,0.01249,0
481.18,0.08475,0.013959,0
413.83,0.0855,0.014694,0
446.02,0.0855,0.014327,0
484.3,0.0855,0.013959,0
501.67,0.09,0.013959,0
498.94,0.08925,0.013959,0
455.21,0.0885,0.014327,0
422.3,0.0885,0.014694,0
496.09,0.0885,0.013959,0
887.21,0.0915,0.012122,0
788.87,0.09075,0.01249,0
796.31,0.0915,0.01249,0
922.24,0.0945,0.012122,0
826.27,0.09525,0.01249,0
830.04,0.096,0.01249,0
821.64,0.0945,0.01249,0
504.3,0.09075,0.013959,0
429.65,0.0915,0.014694,0
463.69,0.0915,0.014327,0
506.85,0.0915,0.013959,0
516.08,0.096,0.013959,0
515.33,0.09525,0.013959,0
469.79,0.0945,0.014327,0
435.08,0.0945,0.014694,0
514.25,0.0945,0.013959,0
945.72,0.0975,0.012122,0
832.82,0.09675,0.01249,0
834.53,0.0975,0.01249,0
951.27,0.1005,0.012122,0
827.09,0.10125,0.01249,0
823.07,0.102,0.01249,0
830.44,0.1005,0.01249,0
516.48,0.09675,0.013959,0
438.21,0.0975,0.014694,0
472.62,0.0975,0.014327,0
516.54,0.0975,0.013959,0
514.34,0.102,0.013959,0
514.91,0.10125,0.013959,0
473.24,0.1005,0.014327,0
439.93,0.1005,0.014694,0
515.41,0.1005,0.013959,0
938.54,0.1035,0.012122,0
818.38,0.10275,0.01249,0
813.22,0.1035,0.01249,0
913.61,0.1065,0.012122,0
784.56,0.10725,0.01249,0
779.44,0.108,0.01249,0
790.07,0.1065,0.01249,0
513.74,0.10275,0.013959,0
441.64,0.1035,0.014694,0
473.28,0.1035,0.014327,0
513.1,0.1035,0.013959,0
510.88,0.108,0.013959,0
511.38,0.10725,0.013959,0
473.22,0.1065,0.014327,0
442.49,0.1065,0.014694,0
511.66,0.1065,0.013959,0
884.73,0.1095,0.012122,0
774.33,0.10875,0.01249,0
769.16,0.1095,0.01249,0
852.58,0.1125,0.012122,0
744.88,0.11325,0.01249,0
740.13,0.114,0.01249,0
749.61,0.1125,0.01249,0
510.24,0.10875,0.013959,0
444.07,0.1095,0.014694,0
473.04,0.1095,0.014327,0
509.58,0.1095,0.013959,0
508.42,0.114,0.013959,0
508.25,0.11325,0.013959,0
473.43,0.1125,0.014327,0
444.47,0.1125,0.014694,0
508.17,0.1125,0.013959,0
822.6,0.1155,0.012122,0
735.36,0.11475,0.01249,0
730.61,0.1155,0.01249,0
794.97,0.1185,0.012122,0
709.7,0.11925,0.01249,0
706.27,0.12,0.01249,0
713.4,0.1185,0.01249,0
508.62,0.11475,0.013959,0
443.23,0.1155,0.014694,0
474.04,0.1155,0.014327,0
508.69,0.1155,0.013959,0
503.67,0.12,0.013959,0
505.19,0.11925,0.013959,0
471.79,0.1185,0.014327,0
442.32,0.1185,0.014694,0
506.37,0.1185,0.013959,0
774.99,0.1215,0.012122,0
702.87,0.12075,0.01249,0
699.24,0.1215,0.01249,0
752.51,0.1245,0.012122,0
668.9,0.12525,0.01249,0
660.54,0.126,0.01249,0
677.57,0.1245,0.01249,0
501.81,0.12075,0.013959,0
440.36,0.1215,0.014694,0
467.12,0.1215,0.014327,0
499.6,0.1215,0.013959,0
482.81,0.126,0.013959,0
485.35,0.12525,0.013959,0
460.05,0.1245,0.014327,0
436.85,0.1245,0.014694,0
488.15,0.1245,0.013959,0
712.13,0.1275,0.012122,0
653.14,0.12675,0.01249,0
644.47,0.1275,0.01249,0
680.01,0.1305,0.012122,0
628.2,0.13125,0.01249,0
636.06,0.132,0.01249,0
625.3,0.1305,0.01249,0
480.61,0.12675,0.013959,0
435.08,0.1275,0.014694,0
453.97,0.1275,0.014327,0
478.81,0.1275,0.013959,0
487.3,0.132,0.013959,0
483.41,0.13125,0.013959,0
455.88,0.1305,0.014327,0
438.95,0.1305,0.014694,0
480.19,0.1305,0.013959,0
723.59,0.1335,0.012122,0
646.5,0.13275,0.01249,0
654.31,0.1335,0.01249,0
655.59,0.1365,0.012122,0
595.33,0.13725,0.01249,0
583.93,0.138,0.01249,0
612.23,0.1365,0.01249,0
491.76,0.13275,0.013959,0
448.23,0.1335,0.014694,0
467.61,0.1335,0.014327,0
496.47,0.1335,0.013959,0
512.98,0.138,0.013959,0
512.11,0.13725,0.013959,0
481.51,0.1365,0.014327,0
460.13,0.1365,0.014694,0
510.43,0.1365,0.013959,0
587.06,0.1395,0.012122,0
577.84,0.13875,0.01249,0
575.89,0.1395,0.01249,0
620.07,0.1425,0.012122,0
620.71,0.14325,0.01249,0
653.41,0.144,0.01249,0
605.29,0.1425,0.01249,0
514.38,0.13875,0.013959,0
472.36,0.1395,0.014694,0
493.15,0.1395,0.014327,0
518.14,0.1395,0.013959,0
596.51,0.144,0.013959,0
555.61,0.14325,0.013959,0
517.98,0.1425,0.014327,0
497.78,0.1425,0.014694,0
538.51,0.1425,0.013959,0
784.3,0.1455,0.012122,0
710.71,0.14475,0.01249,0
778.93,0.1455,0.01249,0
773.5,0.1485,0.012122,0
697.75,0.14925,0.01249,0
682.5,0.15,0.01249,0
738.45,0.1485,0.01249,0
660.82,0.14475,0.013959,0
594.89,0.1455,0.014694,0
648.23,0.1455,0.014327,0
698.3,0.1455,0.013959,0
594.66,0.15,0.013959,0
594.52,0.14925,0.013959,0
579.3,0.1485,0.014327,0
561.43,0.1485,0.014694,0
600.37,0.1485,0.013959,0
803.71,0.1515,0.012122,0
691.82,0.15075,0.01249,0
753.72,0.1515,0.01249,0
1409.9,0.1545,0.012122,0
1471.3,0.15525,0.01249,0
1484.9,0.156,0.01249,0
1401.8,0.1545,0.01249,0
596.06,0.15075,0.013959,0
589.84,0.1515,0.014694,0
593.3,0.1515,0.014327,0
598.51,0.1515,0.013959,0
1362.7,0.156,0.013959,0
1379.2,0.15525,0.013959,0
1011.1,0.1545,0.014327,0
759.41,0.1545,0.014694,0
1261.2,0.1545,0.013959,0
1375,0.1575,0.012122,0
1454.1,0.15675,0.01249,0
1404.7,0.1575,0.01249,0
653.58,0.1605,0.012122,0
679.25,0.16125,0.01249,0
739.1,0.162,0.01249,0
659.6,0.1605,0.01249,0
1205.8,0.15675,0.013959,0
681.76,0.1575,0.014694,0
761.04,0.1575,0.014327,0
945.54,0.1575,0.013959,0
770,0.162,0.013959,0
765.38,0.16125,0.013959,0
745.41,0.1605,0.014327,0
732.81,0.1605,0.014694,0
745.56,0.1605,0.013959,0
833.37,0.1635,0.012122,0
801.04,0.16275,0.01249,0
837.03,0.1635,0.01249,0
932.19,0.1665,0.012122,0
965.9,0.16725,0.01249,0
973.39,0.168,0.01249,0
953.76,0.1665,0.01249,0
773.56,0.16275,0.013959,0
723.49,0.1635,0.014694,0
756.8,0.1635,0.014327,0
784.31,0.1635,0.013959,0
854.84,0.168,0.013959,0
871.54,0.16725,0.013959,0
817.58,0.1665,0.014327,0
741.45,0.1665,0.014694,0
876.54,0.1665,0.013959,0
984.08,0.1695,0.012122,0
978.99,0.16875,0.01249,0
971.58,0.1695,0.01249,0
1805.9,0.1725,0.012122,0
1803.3,0.17325,0.01249,0
1730,0.174,0.01249,0
1820.6,0.1725,0.01249,0
822.08,0.16875,0.013959,0
760.4,0.1695,0.014694,0
778.15,0.1695,0.014327,0
815.62,0.1695,0.013959,0
1653.1,0.174,0.013959,0
1724.8,0.17325,0.013959,0
1756.8,0.1725,0.014327,0
1722.6,0.1725,0.014694,0
1784,0.1725,0.013959,0
1638.4,0.1755,0.012122,0
1680.8,0.17475,0.01249,0
1656.6,0.1755,0.01249,0
1522.3,0.1785,0.012122,0
1110.8,0.17925,0.01249,0
830.82,0.18,0.01249,0
1416.4,0.1785,0.01249,0
1588.9,0.17475,0.013959,0
1268.9,0.1755,0.014694,0
1385.8,0.1755,0.014327,0
1498,0.1755,0.013959,0
600.81,0.18,0.013959,0
674.75,0.17925,0.013959,0
740.54,0.1785,0.014327,0
650.7,0.1785,0.014694,0
853.71,0.1785,0.013959,0
712.67,0.1815,0.012122,0
699.58,0.18075,0.01249,0
713.07,0.1815,0.01249,0
1267.5,0.1845,0.012122,0
1285.8,0.18525,0.01249,0
1346.9,0.186,0.01249,0
1258.6,0.1845,0.01249,0
644.32,0.18075,0.013959,0
882.48,0.1815,0.014694,0
865.33,0.1815,0.014327,0
835.2,0.1815,0.013959,0
1401.7,0.186,0.013959,0
1313.3,0.18525,0.013959,0
1244.5,0.1845,0.014327,0
1255.9,0.1845,0.014694,0
1238.8,0.1845,0.013959,0
1457.4,0.1875,0.012122,0
1422.1,0.18675,0.01249,0
1486,0.1875,0.01249,0
1598.9,0.1905,0.012122,0
1656.3,0.19125,0.01249,0
1589.3,0.192,0.01249,0
1646.4,0.1905,0.01249,0
1452,0.18675,0.013959,0
1393.2,0.1875,0.014694,0
1422.3,0.1875,0.014327,0
1454.9,0.1875,0.013959,0
1278.3,0.192,0.013959,0
1328,0.19125,0.013959,0
1301.5,0.1905,0.014327,0
1244.6,0.1905,0.014694,0
1400,0.1905,0.013959,0
1489.5,0.1935,0.012122,0
1473.7,0.19275,0.01249,0
1396,0.1935,0.01249,0
1744.7,0.1965,0.012122,0
1779.3,0.19725,0.01249,0
1965.2,0.198,0.01249,0
1629,0.1965,0.01249,0
1290.4,0.19275,0.013959,0
1415.4,0.1935,0.014694,0
1391.9,0.1935,0.014327,0
1356.5,0.1935,0.013959,0
1735.1,0.198,0.013959,0
1664.6,0.19725,0.013959,0
1641.3,0.1965,0.014327,0
1654.6,0.1965,0.014694,0
1611.4,0.1965,0.013959,0
2185.3,0.1995,0.012122,0
2113,0.19875,0.01249,0
2171.4,0.1995,0.01249,0
2150.5,0.2025,0.012122,0
2152.1,0.20325,0.01249,0
2153.8,0.204,0.01249,0
2153.5,0.2025,0.01249,0
1837.4,0.19875,0.013959,0
1899.8,0.1995,0.014694,0
1918.3,0.1995,0.014327,0
1964.9,0.1995,0.013959,0
2197,0.204,0.013959,0
2183.7,0.20325,0.013959,0
2152.4,0.2025,0.014327,0
2125.7,0.2025,0.014694,0
2175,0.2025,0.013959,0
2159.4,0.2055,0.012122,0
2163.2,0.20475,0.01249,0
2178,0.2055,0.01249,0
2194.3,0.2085,0.012122,0
2199.7,0.20925,0.01249,0
2191.6,0.21,0.01249,0
2204.4,0.2085,0.01249,0
2210.2,0.20475,0.013959,0
2192.8,0.2055,0.014694,0
2211.9,0.2055,0.014327,0
2219,0.2055,0.013959,0
2210.9,0.21,0.013959,0
2219.4,0.20925,0.013959,0
2223.2,0.2085,0.014327,0
2212.9,0.2085,0.014694,0
2225.2,0.2085,0.013959,0
2150.6,0.2115,0.012122,0
2180.4,0.21075,0.01249,0
2161,0.2115,0.01249,0
2063,0.2145,0.012122,0
2056.7,0.21525,0.01249,0
2050.4,0.216,0.01249,0
2066.4,0.2145,0.01249,0
2200.6,0.21075,0.013959,0
2193.9,0.2115,0.014694,0
2188.9,0.2115,0.014327,0
2183.3,0.2115,0.013959,0
2092.2,0.216,0.013959,0
2100.3,0.21525,0.013959,0
2128.3,0.2145,0.014327,0
2145,0.2145,0.014694,0
2109.1,0.2145,0.013959,0
2046.9,0.2175,0.012122,0
2046.3,0.21675,0.01249,0
2042,0.2175,0.01249,0
